"Neither","Neither","Neither","Success","Success","Success","Success","Success","Success","Success","Success","Success","Success"
"0","63522","65979","4352","6187","5500","5243","2868","6407","3912","3381","22523","6535"
"Neither","Neither","Success","Success","Neither","Success","Success","Success","Neither","Success","Success","Success","Success"
"0","66450","4742","4788","70420","9054","50098","3561","65875","8881","11942","4488","7449"
