"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.07407407407407407","0.25925925925925924","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.13793103448275862","0.4117647058823529","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.07407407407407407","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.4444444444444444","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.13793103448275862","0.6153846153846153","0.6153846153846153","0.6153846153846153","0.6153846153846153","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.07407407407407407","0.4444444444444444","0.4444444444444444","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.13793103448275862","0.6153846153846153","0.6153846153846153","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
