"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.0","0.625","0.35294117647058826","0.3","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.0","0.7692307692307693","0.5217391304347826","0.4615384615384615","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.0","0.3333333333333333","0.5","0.375","0.42857142857142855","0.47058823529411764","0.3125","1.0","1.0","1.0","1.0"
"0.0","0.0","0.5","0.6666666666666666","0.5454545454545454","0.6","0.6399999999999999","0.47619047619047616","1.0","1.0","1.0","1.0"
"0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
