"Neither","Neither","Neither","Success","Neither","Neither","Success","Neither","Success","Success","Success","Success"
"47081","70843","22530","49723","22842","24316","49882","48840","24225","50636","52435","26308"
"Neither","Neither","Neither","Neither","Success","Neither","Success","Neither","Success","Success","Neither","Violation"
"54148","25477","51165","26338","57047","27647","89646","28628","59054","29144","28891","93495"
"Neither","Success","Success","Neither","Success","Success","Neither","Neither","Success","Neither","Success","Neither"
"60770","122817","66168","68493","36810","66096","31115","31172","97221","32333","32576","36610"
"Neither","Success","Success","Neither","Success","Success","Neither","Success","Success","Success","Success","Success"
"74670","74666","77223","36896","71494","73060","43317","81678","87484","35246","68775","119436"
