"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.14814814814814814","0.14814814814814814","0.14814814814814814","0.18518518518518517","0.18518518518518517","0.3333333333333333","0.3333333333333333","0.3333333333333333","1.0","1.0","1.0"
"0.0","0.25806451612903225","0.25806451612903225","0.25806451612903225","0.3125","0.3125","0.5","0.5","0.5","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.14814814814814814","0.18518518518518517","0.3333333333333333","0.3333333333333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.25806451612903225","0.3125","0.5","0.5","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.037037037037037035","0.1111111111111111","0.18518518518518517","0.3333333333333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.07142857142857142","0.19999999999999998","0.3125","0.5","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.14814814814814814","0.14814814814814814","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.25806451612903225","0.25806451612903225","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.07407407407407407","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0","0.13793103448275862","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
