"Neither","Success","Success","Success","Neither","Neither","Success","Success","Neither","Success","Success","Neither","Neither"
"0","30675","53855","17489","61186","12590","8020","14266","64078","7641","13081","66972","71246"
"Neither","Neither","Neither","Success","Neither","Success","Success","Success","Success","Neither","Success","Neither","Neither"
"0","69076","73027","8280","70517","16282","13954","38981","6895","60284","5644","72561","72070"
"Neither","Neither","Neither","Success","Neither","Success","Neither","Success","Success","Neither","Neither","Success","Success"
"0","73538","74387","7390","61374","5518","77897","4313","40724","75864","78243","13050","17532"
