"Neither","Neither","Neither","Success","Success","Success","Success","Success","Success","Success","Success","Success"
"0","57525","60905","7399","15478","4428","5016","3204","8409","3687","4449","3906"
"Neither","Neither","Neither","Success","Success","Success","Success","Success","Success","Success","Success","Success"
"0","61127","61740","3906","3613","1152","8770","2795","3817","7661","1273","5145"
"Neither","Neither","Success","Success","Success","Success","Violation","Success","Success","Neither","Success","Success"
"0","61352","1539","4756","13685","1914","5388","9722","1553","60638","2734","3390"
"Neither","Success","Success","Success","Success","Success","Success","Neither","Success","Success","Success","Success"
"0","4087","6092","1179","5097","3287","7161","21169","3335","4762","10910","3612"
