"Neither","Neither","Success","Success","Neither","Success","Neither","Success","Success","Success","Success","Neither","Success","Success","Neither"
"0","65412","56803","23642","63002","11939","71434","11739","6437","55473","4991","73080","30866","15120","35089"
"Neither","Neither","Neither","Neither","Neither","Neither","Success","Neither","Neither","Success","Success","Neither","Success","Success","Neither"
"0","72271","66725","71696","61975","69082","24042","63108","77735","6265","48606","69430","27033","8209","71426"
